season,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,casual,registered
2,6,0,2,1,1,0.4,0.87,0.2537,2,58
2,7,0,2,1,2,0.4,0.76,0.1045,4,132
2,8,0,2,1,2,0.4,0.58,0.2985,24,312
2,9,0,2,1,2,0.4,0.58,0.4627,19,159
2,10,0,2,1,2,0.44,0.54,0.2985,29,95
2,11,0,2,1,1,0.44,0.51,0.3284,22,64
2,12,0,2,1,1,0.46,0.47,0.2537,35,86
2,13,0,2,1,1,0.5,0.45,0.2239,21,85
2,14,0,2,1,1,0.5,0.42,0.3284,30,71
2,15,0,2,1,1,0.5,0.42,0.2239,55,79
2,16,0,2,1,1,0.5,0.42,0.1045,40,125
2,17,0,2,1,1,0.5,0.42,0.1045,42,265
2,18,0,2,1,1,0.48,0.44,0.0896,41,271
2,19,0,2,1,2,0.44,0.54,0.2537,22,142
2,20,0,2,1,2,0.44,0.54,0.3582,19,116
2,21,0,2,1,2,0.42,0.54,0.2836,24,63
2,22,0,2,1,2,0.4,0.58,0.2537,13,57
2,23,0,2,1,2,0.4,0.58,0.2537,4,28
2,0,0,3,1,3,0.36,0.71,0.2239,3,8
2,1,0,3,1,3,0.34,0.76,0.2239,0,7
2,2,0,3,1,3,0.34,0.76,0.2239,1,1
2,3,0,3,1,2,0.34,0.76,0.2537,0,3
2,5,0,3,1,3,0.32,0.87,0.194,0,10
2,6,0,3,1,2,0.34,0.87,0.2537,1,43
2,7,0,3,1,2,0.32,0.93,0.2239,7,111
2,8,0,3,1,2,0.32,0.87,0.194,14,247
2,9,0,3,1,2,0.32,0.81,0.2537,8,174
2,10,0,3,1,2,0.34,0.81,0.2836,15,60
2,11,0,3,1,2,0.34,0.87,0.194,18,53
2,12,0,3,1,2,0.34,0.87,0.2239,14,73
2,13,0,3,1,3,0.34,0.87,0.1343,14,94
2,14,0,3,1,2,0.36,0.87,0.1045,13,71
2,15,0,3,1,2,0.38,0.82,0.2239,11,74
2,16,0,3,1,2,0.4,0.76,0.2239,13,123
2,17,0,3,1,2,0.4,0.76,0.2239,28,245
2,18,0,3,1,3,0.38,0.82,0.2537,20,218
2,19,0,3,1,3,0.38,0.82,0.2537,12,147
2,20,0,3,1,3,0.36,0.87,0.6418,3,72
2,21,0,3,1,3,0.32,1.0,0.4179,0,22
2,22,0,3,1,2,0.32,0.93,0.1642,6,38
2,23,0,3,1,3,0.32,0.9,0.0,2,24
2,0,0,4,1,2,0.32,0.93,0.2239,0,11
2,1,0,4,1,2,0.3,1.0,0.2239,0,3
2,2,0,4,1,2,0.3,1.0,0.2537,0,6
2,3,0,4,1,2,0.28,1.0,0.194,1,0
2,4,0,4,1,2,0.28,1.0,0.194,0,1
2,5,0,4,1,2,0.28,0.93,0.2239,1,8
2,6,0,4,1,2,0.28,0.93,0.2239,0,41
2,7,0,4,1,3,0.26,1.0,0.2239,2,106
2,8,0,4,1,3,0.26,1.0,0.2985,4,120
2,9,0,4,1,2,0.26,0.93,0.2239,3,94
2,10,0,4,1,2,0.26,0.93,0.3284,10,55
2,11,0,4,1,2,0.3,0.81,0.2985,10,61
2,12,0,4,1,2,0.3,0.7,0.3284,12,82
2,13,0,4,1,2,0.32,0.7,0.2239,11,90
2,14,0,4,1,2,0.3,0.7,0.1343,17,66
2,15,0,4,1,2,0.3,0.7,0.2537,13,77
2,16,0,4,1,2,0.3,0.65,0.2239,6,78
2,17,0,4,1,2,0.3,0.7,0.2239,12,221
2,18,0,4,1,2,0.3,0.61,0.2985,17,197
2,19,0,4,1,1,0.3,0.56,0.3881,16,122
2,20,0,4,1,1,0.28,0.61,0.2836,8,110
2,21,0,4,1,1,0.26,0.65,0.2239,11,67
2,22,0,4,1,1,0.26,0.65,0.1642,3,59
2,23,0,4,1,1,0.24,0.65,0.194,9,24
2,0,0,5,1,1,0.24,0.6,0.194,1,17
2,1,0,5,1,1,0.2,0.69,0.1642,0,5
2,2,0,5,1,1,0.2,0.69,0.2239,0,5
2,3,0,5,1,1,0.2,0.69,0.1045,0,2
2,4,0,5,1,1,0.18,0.74,0.1045,3,2
2,5,0,5,1,1,0.18,0.74,0.1642,0,9
2,6,0,5,1,1,0.18,0.74,0.2239,0,32
2,7,0,5,1,1,0.2,0.59,0.3582,4,100
2,8,0,5,1,1,0.22,0.51,0.2836,9,228
2,9,0,5,1,1,0.24,0.48,0.2985,16,150
2,10,0,5,1,1,0.26,0.48,0.0,15,53
2,11,0,5,1,1,0.3,0.45,0.2836,17,58
2,12,0,5,1,1,0.32,0.42,0.2537,37,108
2,13,0,5,1,1,0.32,0.39,0.194,34,104
2,14,0,5,1,1,0.36,0.32,0.3284,30,103
2,15,0,5,1,2,0.34,0.36,0.2537,43,79
2,16,0,5,1,2,0.34,0.34,0.2985,23,127
2,17,0,5,1,2,0.32,0.36,0.3582,23,202
2,18,0,5,1,1,0.3,0.39,0.2537,8,190
2,19,0,5,1,2,0.3,0.36,0.2836,9,126
2,20,0,5,1,2,0.3,0.39,0.1343,6,75
2,21,0,5,1,2,0.3,0.39,0.1642,11,64
2,22,0,5,1,2,0.28,0.38,0.3284,3,40
2,23,0,5,1,2,0.26,0.38,0.2836,8,31
2,0,0,6,0,2,0.26,0.38,0.2836,3,25
2,1,0,6,0,1,0.26,0.38,0.2985,3,24
2,2,0,6,0,1,0.22,0.44,0.2239,4,21
2,3,0,6,0,1,0.2,0.47,0.194,2,7
2,4,0,6,0,1,0.22,0.44,0.2239,2,4
2,5,0,6,0,1,0.2,0.51,0.194,0,8
2,6,0,6,0,1,0.18,0.55,0.194,2,8
2,7,0,6,0,1,0.2,0.51,0.194,18,23
2,8,0,6,0,1,0.22,0.44,0.1343,24,42
2,9,0,6,0,1,0.24,0.41,0.1343,32,68
2,10,0,6,0,1,0.26,0.41,0.1642,32,93
2,11,0,6,0,1,0.28,0.38,0.1642,75,93
2,12,0,6,0,1,0.3,0.36,0.194,98,129
2,13,0,6,0,1,0.32,0.33,0.2239,94,145
2,14,0,6,0,1,0.34,0.29,0.2239,93,123
2,15,0,6,0,1,0.34,0.29,0.194,110,109
2,16,0,6,0,1,0.34,0.23,0.194,118,130
2,17,0,6,0,1,0.32,0.24,0.2239,102,101
2,18,0,6,0,2,0.32,0.21,0.1642,64,89
2,19,0,6,0,2,0.28,0.45,0.2537,45,93
2,20,0,6,0,2,0.28,0.45,0.2537,18,67
2,21,0,6,0,2,0.26,0.44,0.194,15,36
2,22,0,6,0,2,0.28,0.41,0.2239,17,46
2,23,0,6,0,2,0.26,0.44,0.2836,10,31
2,0,0,0,0,2,0.26,0.41,0.1642,5,26
2,1,0,0,0,2,0.24,0.52,0.194,3,17
2,2,0,0,0,3,0.22,0.55,0.194,6,15
2,3,0,0,0,3,0.2,0.69,0.2239,0,14
2,4,0,0,0,3,0.18,0.74,0.1642,1,5
2,6,0,0,0,3,0.16,0.86,0.1343,0,2
2,7,0,0,0,3,0.16,0.86,0.1642,0,7
2,8,0,0,0,1,0.2,0.69,0.2239,6,8
2,9,0,0,0,1,0.22,0.55,0.1343,17,37
2,10,0,0,0,2,0.22,0.55,0.2239,27,59
2,11,0,0,0,2,0.24,0.48,0.1642,23,85
2,12,0,0,0,2,0.26,0.44,0.2239,43,120
2,13,0,0,0,1,0.3,0.39,0.2239,47,100
2,14,0,0,0,1,0.32,0.36,0.1642,61,103
2,15,0,0,0,1,0.32,0.36,0.2836,61,111
2,16,0,0,0,1,0.34,0.34,0.0,45,98
2,17,0,0,0,1,0.32,0.31,0.2537,50,109
2,18,0,0,0,1,0.3,0.33,0.194,32,105
2,19,0,0,0,1,0.3,0.31,0.2239,23,80
2,20,0,0,0,1,0.28,0.36,0.1642,7,50
2,21,0,0,0,1,0.26,0.41,0.1642,7,29
2,22,0,0,0,1,0.26,0.41,0.1642,5,25
2,23,0,0,0,1,0.26,0.44,0.194,3,16
2,0,0,1,1,1,0.22,0.55,0.194,1,11
2,1,0,1,1,1,0.22,0.44,0.194,2,4
2,2,0,1,1,1,0.22,0.44,0.1642,0,5
2,3,0,1,1,1,0.22,0.44,0.1642,0,2
2,5,0,1,1,1,0.18,0.43,0.194,0,8
2,6,0,1,1,1,0.18,0.34,0.2836,0,40
2,7,0,1,1,1,0.2,0.32,0.3284,6,104
2,8,0,1,1,1,0.2,0.34,0.2239,15,239
2,9,0,1,1,2,0.22,0.32,0.2239,12,109
2,10,0,1,1,1,0.24,0.3,0.194,22,47
2,11,0,1,1,2,0.26,0.3,0.2836,18,39
2,12,0,1,1,2,0.26,0.25,0.0,8,71
2,13,0,1,1,2,0.3,0.24,0.2239,14,69
2,14,0,1,1,1,0.32,0.22,0.2239,15,65
2,15,0,1,1,1,0.32,0.24,0.2836,19,53
2,16,0,1,1,1,0.34,0.23,0.2239,15,117
2,17,0,1,1,1,0.34,0.23,0.2985,25,227
2,18,0,1,1,1,0.32,0.21,0.2836,21,220
2,19,0,1,1,1,0.3,0.22,0.1343,17,156
2,20,0,1,1,1,0.32,0.22,0.1045,5,107
2,21,0,1,1,1,0.32,0.21,0.1343,6,55
2,22,0,1,1,1,0.3,0.22,0.2239,0,40
2,23,0,1,1,1,0.28,0.24,0.2985,1,18
2,0,0,2,1,1,0.26,0.28,0.3284,1,15
2,1,0,2,1,1,0.24,0.32,0.2985,0,4
2,2,0,2,1,1,0.24,0.32,0.2985,0,3
2,3,0,2,1,1,0.24,0.32,0.2985,2,1
2,4,0,2,1,1,0.2,0.44,0.1642,1,1
2,5,0,2,1,1,0.22,0.37,0.2537,0,8
2,6,0,2,1,1,0.22,0.41,0.2985,4,46
2,7,0,2,1,1,0.22,0.41,0.3582,5,128
2,8,0,2,1,1,0.24,0.35,0.3582,19,268
2,9,0,2,1,1,0.28,0.28,0.3881,16,156
2,10,0,2,1,1,0.3,0.24,0.2985,13,46
2,11,0,2,1,2,0.34,0.25,0.3881,18,63
2,12,0,2,1,1,0.34,0.25,0.1642,29,77
2,13,0,2,1,1,0.34,0.25,0.2985,24,80
2,14,0,2,1,1,0.36,0.25,0.2537,20,66
2,15,0,2,1,1,0.38,0.25,0.2239,22,65
2,16,0,2,1,1,0.38,0.22,0.1642,12,124
2,17,0,2,1,1,0.4,0.2,0.1343,34,265
2,18,0,2,1,1,0.36,0.21,0.0896,42,252
2,19,0,2,1,1,0.34,0.23,0.194,20,170
2,20,0,2,1,1,0.36,0.21,0.0896,13,119
2,21,0,2,1,1,0.34,0.42,0.0,8,75
2,22,0,2,1,1,0.34,0.49,0.0,6,49
2,23,0,2,1,2,0.32,0.57,0.1045,8,27
2,0,0,3,1,2,0.32,0.57,0.0,3,8
2,1,0,3,1,1,0.32,0.39,0.0,1,9
2,2,0,3,1,2,0.32,0.57,0.0,0,4
2,3,0,3,1,2,0.32,0.49,0.0,0,4
2,4,0,3,1,2,0.32,0.57,0.0,1,0
2,5,0,3,1,2,0.3,0.56,0.194,0,7
2,6,0,3,1,2,0.3,0.49,0.1343,4,44
2,7,0,3,1,2,0.32,0.45,0.1045,8,128
2,8,0,3,1,2,0.32,0.49,0.1642,16,247
2,9,0,3,1,2,0.32,0.45,0.2239,7,147
2,10,0,3,1,2,0.34,0.46,0.2239,13,51
2,11,0,3,1,2,0.34,0.46,0.2537,26,64
2,12,0,3,1,2,0.34,0.46,0.1642,15,65
2,13,0,3,1,2,0.36,0.46,0.2239,14,84
2,14,0,3,1,2,0.36,0.46,0.2985,16,64
2,15,0,3,1,3,0.28,0.81,0.2985,14,56
2,16,0,3,1,3,0.28,0.87,0.2537,0,36
2,17,0,3,1,3,0.26,0.93,0.1045,11,105
2,18,0,3,1,2,0.26,0.93,0.2239,6,79
2,19,0,3,1,2,0.26,0.93,0.2239,5,67
2,20,0,3,1,3,0.24,0.93,0.2985,4,40
2,21,0,3,1,2,0.24,0.93,0.2537,0,27
2,22,0,3,1,3,0.24,0.93,0.2239,3,21
2,23,0,3,1,3,0.24,0.93,0.2836,1,11
2,0,0,4,1,3,0.24,0.93,0.2239,0,3
2,1,0,4,1,3,0.24,0.93,0.194,1,4
2,2,0,4,1,3,0.24,0.93,0.194,0,5
2,3,0,4,1,3,0.24,0.93,0.2239,0,1
2,4,0,4,1,3,0.24,0.93,0.2537,0,2
2,5,0,4,1,3,0.24,0.93,0.2239,0,8
2,6,0,4,1,3,0.24,0.93,0.2985,2,34
2,7,0,4,1,3,0.24,0.93,0.2537,5,87
2,8,0,4,1,2,0.24,1.0,0.2537,7,185
2,9,0,4,1,3,0.26,0.93,0.2537,6,126
2,10,0,4,1,3,0.26,0.93,0.2537,15,54
2,11,0,4,1,3,0.28,0.93,0.194,6,52
2,12,0,4,1,3,0.28,0.93,0.194,17,73
2,13,0,4,1,3,0.3,0.87,0.1343,13,55
2,14,0,4,1,3,0.3,0.87,0.1343,27,49
2,15,0,4,1,3,0.3,0.87,0.2985,4,61
2,16,0,4,1,2,0.3,0.87,0.2537,13,72
2,17,0,4,1,2,0.3,0.87,0.2537,15,153
2,18,0,4,1,2,0.3,0.87,0.1343,12,165
2,19,0,4,1,2,0.3,0.87,0.1343,12,118
2,20,0,4,1,3,0.28,0.93,0.2836,6,79
2,21,0,4,1,2,0.28,0.93,0.1642,7,53
2,22,0,4,1,3,0.28,0.93,0.2537,7,44
2,23,0,4,1,3,0.26,1.0,0.1642,4,23
2,0,0,5,1,3,0.26,1.0,0.1642,0,6
2,1,0,5,1,3,0.26,1.0,0.1642,0,4
2,2,0,5,1,3,0.26,0.93,0.194,0,7
2,3,0,5,1,2,0.24,0.93,0.2537,0,4
2,4,0,5,1,2,0.24,0.93,0.2537,0,3
2,5,0,5,1,3,0.24,0.93,0.2239,1,11
2,6,0,5,1,3,0.24,0.93,0.2239,2,26
2,7,0,5,1,3,0.24,0.93,0.0,4,91
2,8,0,5,1,2,0.26,0.87,0.2537,8,198
2,9,0,5,1,1,0.32,0.7,0.3582,11,162
2,10,0,5,1,1,0.32,0.66,0.2836,12,63
2,11,0,5,1,1,0.32,0.61,0.3582,17,72
2,12,0,5,1,1,0.34,0.53,0.3582,15,80
2,13,0,5,1,1,0.36,0.5,0.3582,18,92
2,14,0,5,1,2,0.36,0.46,0.3582,26,61
2,15,0,5,1,1,0.34,0.46,0.4179,30,81
2,16,0,5,1,1,0.34,0.46,0.4179,42,125
2,17,0,5,1,1,0.34,0.46,0.3284,36,245
2,18,0,5,1,1,0.34,0.46,0.3284,36,205
2,19,0,5,1,1,0.34,0.49,0.3284,16,120
2,20,0,5,1,1,0.32,0.53,0.194,2,75
2,21,0,5,1,1,0.32,0.53,0.1343,9,84
2,22,0,5,1,1,0.3,0.56,0.1642,10,64
2,23,0,5,1,1,0.3,0.61,0.0896,12,41
2,0,0,6,0,2,0.3,0.61,0.0,3,29
2,1,0,6,0,1,0.26,0.65,0.1343,4,28
2,2,0,6,0,1,0.24,0.75,0.1343,1,20
2,3,0,6,0,1,0.24,0.7,0.1642,1,8
2,4,0,6,0,1,0.24,0.7,0.1642,0,5
2,5,0,6,0,2,0.24,0.75,0.1642,1,4
2,6,0,6,0,1,0.26,0.7,0.1045,5,7
2,7,0,6,0,2,0.26,0.7,0.1045,2,16
2,8,0,6,0,1,0.3,0.7,0.1045,10,45
2,9,0,6,0,2,0.34,0.66,0.1045,22,65
2,10,0,6,0,2,0.36,0.57,0.1642,41,113
2,11,0,6,0,2,0.4,0.47,0.1642,72,126
2,12,0,6,0,3,0.32,0.81,0.1343,84,100
2,13,0,6,0,1,0.34,0.81,0.1343,56,81
2,14,0,6,0,3,0.32,0.76,0.3284,97,93
2,15,0,6,0,3,0.34,0.76,0.3881,72,64
2,16,0,6,0,1,0.38,0.62,0.3284,111,85
2,17,0,6,0,1,0.38,0.54,0.3582,89,95
2,18,0,6,0,1,0.38,0.54,0.194,69,110
2,19,0,6,0,1,0.36,0.53,0.3582,71,77
2,20,0,6,0,1,0.34,0.53,0.2836,29,56
2,21,0,6,0,1,0.32,0.61,0.2537,24,53
2,22,0,6,0,1,0.32,0.61,0.2985,14,41
2,23,0,6,0,1,0.32,0.61,0.1642,20,33
2,0,0,0,0,1,0.3,0.65,0.194,8,31
2,1,0,0,0,1,0.3,0.61,0.1045,8,26
2,2,0,0,0,1,0.26,0.7,0.1343,5,19
2,3,0,0,0,1,0.3,0.61,0.0,3,8
2,4,0,0,0,1,0.28,0.7,0.0896,3,0
2,5,0,0,0,1,0.28,0.65,0.2239,1,4
2,6,0,0,0,1,0.28,0.65,0.194,10,23
2,7,0,0,0,1,0.32,0.57,0.2239,13,20
2,8,0,0,0,1,0.34,0.57,0.1642,18,44
2,9,0,0,0,1,0.36,0.5,0.4925,68,74
2,10,0,0,0,1,0.4,0.43,0.4179,111,104
2,11,0,0,0,1,0.42,0.41,0.2537,139,104
2,12,0,0,0,1,0.44,0.38,0.2836,166,147
2,13,0,0,0,1,0.44,0.33,0.2985,219,148
2,14,0,0,0,1,0.46,0.31,0.1343,240,109
2,15,0,0,0,2,0.46,0.33,0.0,174,118
2,16,0,0,0,2,0.46,0.31,0.194,147,156
2,17,0,0,0,2,0.46,0.28,0.1343,148,126
2,18,0,0,0,2,0.46,0.31,0.0,71,101
2,19,0,0,0,2,0.42,0.44,0.194,51,93
2,20,0,0,0,3,0.42,0.41,0.2239,24,55
2,21,0,0,0,2,0.42,0.44,0.2239,8,37
2,22,0,0,0,1,0.4,0.43,0.1045,7,29
2,23,0,0,0,1,0.4,0.5,0.0896,9,22
2,0,0,1,1,1,0.4,0.5,0.2239,1,5
2,1,0,1,1,1,0.4,0.56,0.3582,7,4
2,2,0,1,1,1,0.38,0.66,0.2537,1,1
2,3,0,1,1,1,0.38,0.66,0.2836,1,0
2,4,0,1,1,1,0.38,0.71,0.2985,1,1
2,5,0,1,1,1,0.4,0.62,0.2537,0,7
2,6,0,1,1,1,0.42,0.58,0.2836,3,43
2,7,0,1,1,2,0.44,0.54,0.2537,7,150
2,8,0,1,1,2,0.46,0.55,0.2985,31,308
2,9,0,1,1,2,0.5,0.51,0.3881,24,134
2,10,0,1,1,2,0.54,0.45,0.3582,35,55
2,11,0,1,1,1,0.6,0.4,0.3881,58,66
2,12,0,1,1,1,0.64,0.36,0.4627,59,98
2,13,0,1,1,1,0.68,0.34,0.3284,47,92
2,14,0,1,1,2,0.74,0.27,0.4925,47,76
2,15,0,1,1,1,0.76,0.23,0.5522,47,96
2,16,0,1,1,1,0.76,0.22,0.5224,59,130
2,17,0,1,1,1,0.74,0.23,0.6119,83,283
2,18,0,1,1,2,0.72,0.23,0.4925,78,308
2,19,0,1,1,1,0.7,0.24,0.4627,51,227
2,20,0,1,1,2,0.7,0.24,0.5522,40,133
2,21,0,1,1,2,0.7,0.3,0.4478,19,76
2,22,0,1,1,2,0.68,0.36,0.4627,17,58
2,23,0,1,1,2,0.64,0.47,0.2239,18,30
2,0,0,2,1,1,0.62,0.5,0.1045,10,12
2,1,0,2,1,3,0.62,0.57,0.4179,10,5
2,2,0,2,1,2,0.54,0.73,0.3284,0,5
2,3,0,2,1,2,0.54,0.73,0.3284,1,3
2,4,0,2,1,3,0.5,0.88,0.4925,0,2
2,5,0,2,1,3,0.46,0.94,0.2985,0,5
2,6,0,2,1,2,0.48,0.88,0.3284,2,36
2,7,0,2,1,2,0.48,0.88,0.3284,10,124
2,8,0,2,1,3,0.38,0.87,0.5821,9,148
2,9,0,2,1,3,0.36,0.87,0.4925,2,44
2,10,0,2,1,3,0.34,0.81,0.3881,3,25
2,11,0,2,1,3,0.32,0.81,0.4478,1,18
2,12,0,2,1,2,0.34,0.71,0.3881,6,32
2,13,0,2,1,2,0.36,0.63,0.4179,5,51
2,14,0,2,1,2,0.36,0.57,0.4925,9,67
2,15,0,2,1,1,0.4,0.46,0.4627,6,62
2,16,0,2,1,1,0.38,0.46,0.4179,17,113
2,17,0,2,1,1,0.42,0.38,0.4179,27,246
2,18,0,2,1,1,0.38,0.4,0.4925,19,248
2,19,0,2,1,1,0.36,0.43,0.2985,12,148
2,20,0,2,1,1,0.34,0.46,0.2836,4,87
2,21,0,2,1,1,0.34,0.46,0.5224,8,81
2,22,0,2,1,1,0.32,0.49,0.2985,3,43
2,23,0,2,1,1,0.3,0.49,0.2836,3,23
2,0,0,3,1,1,0.3,0.49,0.1045,0,15
2,1,0,3,1,1,0.26,0.6,0.1343,0,2
2,2,0,3,1,1,0.24,0.7,0.1343,0,5
2,3,0,3,1,1,0.26,0.6,0.1343,0,4
2,4,0,3,1,1,0.24,0.65,0.1343,0,1
2,5,0,3,1,1,0.24,0.7,0.1045,1,12
2,6,0,3,1,1,0.24,0.7,0.1045,4,52
2,7,0,3,1,1,0.26,0.65,0.1045,3,130
2,8,0,3,1,1,0.32,0.61,0.2239,17,308
2,9,0,3,1,1,0.36,0.46,0.2537,8,157
2,10,0,3,1,1,0.4,0.37,0.3881,21,48
2,11,0,3,1,1,0.42,0.38,0.3881,23,70
2,12,0,3,1,1,0.44,0.41,0.2537,22,112
2,13,0,3,1,1,0.46,0.38,0.4925,29,83
2,14,0,3,1,1,0.5,0.34,0.4179,35,80
2,15,0,3,1,1,0.52,0.32,0.3284,34,83
2,16,0,3,1,1,0.54,0.28,0.4179,27,142
2,17,0,3,1,1,0.52,0.32,0.4478,53,303
2,18,0,3,1,1,0.52,0.29,0.3582,43,282
2,19,0,3,1,1,0.5,0.31,0.2985,36,196
2,20,0,3,1,1,0.46,0.51,0.2239,15,126
2,21,0,3,1,1,0.46,0.41,0.2836,18,84
2,22,0,3,1,1,0.46,0.41,0.2836,13,71
2,23,0,3,1,1,0.46,0.41,0.2985,11,29
2,0,0,4,1,1,0.46,0.41,0.2836,5,15
2,1,0,4,1,1,0.42,0.47,0.1343,2,11
2,2,0,4,1,1,0.42,0.54,0.0,0,7
2,3,0,4,1,1,0.36,0.66,0.194,0,3
2,4,0,4,1,1,0.34,0.76,0.194,0,1
2,5,0,4,1,1,0.34,0.76,0.2239,0,6
2,6,0,4,1,1,0.32,0.81,0.2537,5,59
2,7,0,4,1,2,0.34,0.76,0.1642,8,152
2,8,0,4,1,1,0.36,0.76,0.194,23,291
2,9,0,4,1,2,0.4,0.66,0.1343,15,155
2,10,0,4,1,2,0.42,0.67,0.1045,29,66
2,11,0,4,1,2,0.46,0.55,0.0,36,86
2,12,0,4,1,2,0.46,0.55,0.0,39,114
2,13,0,4,1,2,0.52,0.48,0.0896,36,99
2,14,0,4,1,1,0.56,0.43,0.0896,46,111
2,15,0,4,1,1,0.6,0.38,0.1045,27,133
2,16,0,4,1,1,0.6,0.35,0.0,52,161
2,17,0,4,1,1,0.52,0.52,0.2836,63,280
2,18,0,4,1,1,0.48,0.55,0.2537,68,265
2,19,0,4,1,1,0.46,0.59,0.2985,34,192
2,20,0,4,1,1,0.44,0.62,0.1642,37,166
2,21,0,4,1,2,0.44,0.67,0.2836,19,89
2,22,0,4,1,2,0.4,0.76,0.194,18,63
2,23,0,4,1,1,0.38,0.76,0.2537,9,45
2,0,0,5,1,2,0.36,0.76,0.2239,4,21
2,1,0,5,1,2,0.34,0.76,0.1343,3,6
2,2,0,5,1,3,0.34,0.76,0.1642,3,10
2,3,0,5,1,3,0.34,0.76,0.1642,0,1
2,4,0,5,1,2,0.34,0.86,0.1343,0,1
2,5,0,5,1,2,0.32,0.87,0.194,1,8
2,6,0,5,1,2,0.34,0.87,0.0,2,33
2,7,0,5,1,3,0.34,0.87,0.1642,4,109
2,8,0,5,1,3,0.34,0.87,0.1642,13,208
2,9,0,5,1,2,0.36,0.76,0.194,17,168
2,10,0,5,1,2,0.36,0.71,0.2836,10,63
2,11,0,5,1,2,0.4,0.62,0.3881,19,79
2,12,0,5,1,3,0.38,0.66,0.2239,29,51
2,13,0,5,1,3,0.36,0.76,0.2836,7,35
2,14,0,5,1,3,0.34,0.87,0.2239,2,13
2,15,0,5,1,3,0.34,0.87,0.2239,1,24
2,16,0,5,1,2,0.32,0.93,0.2537,2,58
2,17,0,5,1,3,0.32,0.93,0.2537,10,138
2,18,0,5,1,3,0.32,0.93,0.2537,8,54
2,19,0,5,1,3,0.3,0.93,0.4179,1,52
2,20,0,5,1,2,0.3,0.93,0.3284,12,51
2,21,0,5,1,2,0.3,0.93,0.2537,11,43
2,22,0,5,1,2,0.3,0.93,0.2985,9,42
2,23,0,5,1,2,0.3,0.93,0.2239,4,31
2,0,0,6,0,2,0.3,0.87,0.2239,5,26
2,1,0,6,0,2,0.3,0.87,0.1343,3,17
2,2,0,6,0,2,0.32,0.87,0.2239,2,15
2,3,0,6,0,3,0.3,1.0,0.2537,3,11
2,4,0,6,0,3,0.3,1.0,0.2537,0,3
2,5,0,6,0,2,0.3,0.93,0.2239,0,5
2,6,0,6,0,2,0.3,0.93,0.194,0,13
2,7,0,6,0,2,0.3,0.93,0.1642,8,13
2,8,0,6,0,2,0.32,0.93,0.1642,7,47
2,9,0,6,0,2,0.34,0.87,0.1045,27,71
2,10,0,6,0,2,0.34,0.87,0.1343,43,90
2,11,0,6,0,2,0.36,0.81,0.0,51,91
2,12,0,6,0,2,0.36,0.81,0.1343,79,123
2,13,0,6,0,2,0.36,0.81,0.0,114,108
2,14,0,6,0,2,0.36,0.81,0.1343,94,118
2,15,0,6,0,2,0.36,0.87,0.0,85,116
2,16,0,6,0,2,0.38,0.82,0.0,73,118
2,17,0,6,0,2,0.38,0.82,0.0896,128,129
2,18,0,6,0,2,0.38,0.82,0.1045,48,129
2,19,0,6,0,2,0.38,0.82,0.1343,47,83
2,20,0,6,0,2,0.38,0.87,0.1642,19,74
2,21,0,6,0,2,0.36,0.93,0.1343,10,65
2,22,0,6,0,2,0.36,0.93,0.1343,21,66
2,23,0,6,0,2,0.38,0.87,0.0896,12,45
2,0,0,0,0,2,0.38,0.87,0.0896,5,48
2,1,0,0,0,2,0.38,0.87,0.1343,6,31
2,2,0,0,0,2,0.38,0.87,0.0896,12,24
2,3,0,0,0,2,0.38,0.87,0.1343,5,11
2,4,0,0,0,2,0.36,0.93,0.1045,3,2
2,5,0,0,0,2,0.36,0.93,0.0896,0,4
2,6,0,0,0,2,0.36,0.93,0.0896,0,4
2,7,0,0,0,2,0.36,1.0,0.0896,3,7
2,8,0,0,0,2,0.38,0.94,0.0896,17,38
2,9,0,0,0,2,0.38,0.94,0.1343,31,50
2,10,0,0,0,2,0.4,0.87,0.0,69,81
2,11,0,0,0,2,0.4,0.87,0.1343,93,109
2,12,0,0,0,2,0.42,0.88,0.1343,94,136
2,13,0,0,0,1,0.46,0.82,0.1045,121,142
2,14,0,0,0,1,0.5,0.72,0.194,148,133
2,15,0,0,0,1,0.5,0.77,0.2239,156,141
2,16,0,0,0,2,0.52,0.72,0.1642,135,153
2,17,0,0,0,2,0.52,0.72,0.194,84,152
2,18,0,0,0,1,0.5,0.77,0.194,103,137
2,19,0,0,0,1,0.5,0.77,0.194,47,84
2,20,0,0,0,1,0.46,0.82,0.1343,21,71
2,21,0,0,0,1,0.44,0.88,0.194,18,77
2,22,0,0,0,1,0.44,0.94,0.2537,12,45
2,23,0,0,0,1,0.46,0.88,0.3582,5,27
2,0,0,1,1,1,0.48,0.88,0.3284,7,16
2,1,0,1,1,1,0.46,0.94,0.2836,1,3
2,2,0,1,1,1,0.46,0.94,0.2836,7,2
2,4,0,1,1,1,0.46,0.94,0.194,0,1
2,5,0,1,1,1,0.46,0.94,0.194,1,12
2,6,0,1,1,2,0.46,1.0,0.2239,2,59
2,7,0,1,1,2,0.5,0.88,0.2239,12,164
2,8,0,1,1,2,0.52,0.88,0.2836,28,286
2,9,0,1,1,2,0.56,0.83,0.2836,33,132
2,10,0,1,1,2,0.56,0.83,0.2985,41,55
2,11,0,1,1,2,0.6,0.73,0.2985,45,59
2,12,0,1,1,2,0.6,0.73,0.3284,37,97
2,13,0,1,1,2,0.64,0.69,0.4179,62,77
